data_type,cancer,year,sex,age_group,count,age_specific_rate,asr_2001,asr_2023,asr_who,asr_segi,age_start
Actual,Melanoma of the skin,2010,Females,40-44,315,40.7,,,,,40.0
Actual,Melanoma of the skin,2010,Females,45-49,378,48.2,,,,,45.0
Actual,Melanoma of the skin,2010,Females,50-54,437,59.3,,,,,50.0
Actual,Melanoma of the skin,2010,Females,55-59,462,70.0,,,,,55.0
Actual,Melanoma of the skin,2010,Females,60-64,525,87.9,,,,,60.0
Actual,Melanoma of the skin,2010,Females,65-69,506,110.7,,,,,65.0
Actual,Melanoma of the skin,2010,Females,70-74,377,104.5,,,,,70.0
Actual,Melanoma of the skin,2010,Females,75-79,366,123.6,,,,,75.0
Actual,Melanoma of the skin,2010,Females,80-84,337,134.4,,,,,80.0
Actual,Melanoma of the skin,2010,Females,85-89,260,155.7,,,,,85.0
Actual,Melanoma of the skin,2010,Females,90+,119,135.1,,,,,90.0
Actual,Melanoma of the skin,2010,Females,All ages combined,4709,42.6,38.7,45.0,30.9,28.1,
Actual,Melanoma of the skin,2011,Females,00-04,0,0.0,,,,,0.0
Actual,Melanoma of the skin,2011,Females,05-09,2,0.3,,,,,5.0
Actual,Melanoma of the skin,2011,Females,10-14,2,0.3,,,,,10.0
Actual,Melanoma of the skin,2011,Females,15-19,20,2.8,,,,,15.0
Actual,Melanoma of the skin,2011,Females,20-24,59,7.5,,,,,20.0
Actual,Melanoma of the skin,2011,Females,25-29,115,14.1,,,,,25.0
Actual,Melanoma of the skin,2011,Females,30-34,139,18.1,,,,,30.0
Actual,Melanoma of the skin,2011,Females,35-39,273,34.5,,,,,35.0
Actual,Melanoma of the skin,2011,Females,40-44,312,39.0,,,,,40.0
Actual,Melanoma of the skin,2011,Females,45-49,395,50.8,,,,,45.0
Actual,Melanoma of the skin,2011,Females,50-54,422,55.9,,,,,50.0
Actual,Melanoma of the skin,2011,Females,55-59,462,68.6,,,,,55.0
Actual,Melanoma of the skin,2011,Females,60-64,541,88.0,,,,,60.0
Actual,Melanoma of the skin,2011,Females,65-69,537,111.9,,,,,65.0
Actual,Melanoma of the skin,2011,Females,70-74,473,127.7,,,,,70.0
Actual,Melanoma of the skin,2011,Females,75-79,341,113.7,,,,,75.0
Actual,Melanoma of the skin,2011,Females,80-84,371,146.4,,,,,80.0
Actual,Melanoma of the skin,2011,Females,85-89,245,143.0,,,,,85.0
Actual,Melanoma of the skin,2011,Females,90+,133,142.7,,,,,90.0
Actual,Melanoma of the skin,2011,Females,All ages combined,4842,43.1,39.0,45.4,31.0,28.1,
Actual,Melanoma of the skin,2012,Females,00-04,0,0.0,,,,,0.0
Actual,Melanoma of the skin,2012,Females,05-09,0,0.0,,,,,5.0
Actual,Melanoma of the skin,2012,Females,10-14,2,0.3,,,,,10.0
Actual,Melanoma of the skin,2012,Females,15-19,18,2.5,,,,,15.0
Actual,Melanoma of the skin,2012,Females,20-24,63,7.9,,,,,20.0
Actual,Melanoma of the skin,2012,Females,25-29,131,15.6,,,,,25.0
Actual,Melanoma of the skin,2012,Females,30-34,182,23.0,,,,,30.0
Actual,Melanoma of the skin,2012,Females,35-39,248,31.8,,,,,35.0
Actual,Melanoma of the skin,2012,Females,40-44,345,41.8,,,,,40.0
Actual,Melanoma of the skin,2012,Females,45-49,394,50.9,,,,,45.0
Actual,Melanoma of the skin,2012,Females,50-54,471,61.2,,,,,50.0
Actual,Melanoma of the skin,2012,Females,55-59,493,71.5,,,,,55.0
Actual,Melanoma of the skin,2012,Females,60-64,549,89.0,,,,,60.0
Actual,Melanoma of the skin,2012,Females,65-69,562,109.3,,,,,65.0
Actual,Melanoma of the skin,2012,Females,70-74,430,111.8,,,,,70.0
Actual,Melanoma of the skin,2012,Females,75-79,391,128.2,,,,,75.0
Actual,Melanoma of the skin,2012,Females,80-84,348,137.8,,,,,80.0
Actual,Melanoma of the skin,2012,Females,85-89,288,165.1,,,,,85.0
Actual,Melanoma of the skin,2012,Females,90+,168,169.7,,,,,90.0
Actual,Melanoma of the skin,2012,Females,All ages combined,5083,44.5,39.9,46.5,31.8,28.8,
Actual,Melanoma of the skin,2013,Females,00-04,1,0.1,,,,,0.0
Actual,Melanoma of the skin,2013,Females,05-09,1,0.1,,,,,5.0
Actual,Melanoma of the skin,2013,Females,10-14,4,0.6,,,,,10.0
Actual,Melanoma of the skin,2013,Females,15-19,21,2.9,,,,,15.0
Actual,Melanoma of the skin,2013,Females,20-24,60,7.4,,,,,20.0
Actual,Melanoma of the skin,2013,Females,25-29,136,15.9,,,,,25.0
Actual,Melanoma of the skin,2013,Females,30-34,188,22.9,,,,,30.0
Actual,Melanoma of the skin,2013,Females,35-39,250,32.2,,,,,35.0
Actual,Melanoma of the skin,2013,Females,40-44,362,43.1,,,,,40.0
Actual,Melanoma of the skin,2013,Females,45-49,397,51.3,,,,,45.0
Actual,Melanoma of the skin,2013,Females,50-54,511,65.3,,,,,50.0
Actual,Melanoma of the skin,2013,Females,55-59,510,72.4,,,,,55.0
Actual,Melanoma of the skin,2013,Females,60-64,521,83.0,,,,,60.0
Actual,Melanoma of the skin,2013,Females,65-69,602,110.9,,,,,65.0
Actual,Melanoma of the skin,2013,Females,70-74,471,118.4,,,,,70.0
Actual,Melanoma of the skin,2013,Females,75-79,438,140.4,,,,,75.0
Actual,Melanoma of the skin,2013,Females,80-84,396,157.5,,,,,80.0
Actual,Melanoma of the skin,2013,Females,85-89,293,165.0,,,,,85.0
Actual,Melanoma of the skin,2013,Females,90+,178,170.1,,,,,90.0
Actual,Melanoma of the skin,2013,Females,All ages combined,5340,45.9,41.1,47.8,32.6,29.4,
Actual,Melanoma of the skin,2014,Females,00-04,1,0.1,,,,,0.0
Actual,Melanoma of the skin,2014,Females,05-09,0,0.0,,,,,5.0
Actual,Melanoma of the skin,2014,Females,10-14,1,0.1,,,,,10.0
Actual,Melanoma of the skin,2014,Females,15-19,19,2.7,,,,,15.0
Actual,Melanoma of the skin,2014,Females,20-24,62,7.6,,,,,20.0
Actual,Melanoma of the skin,2014,Females,25-29,117,13.4,,,,,25.0
Actual,Melanoma of the skin,2014,Females,30-34,184,21.6,,,,,30.0
Actual,Melanoma of the skin,2014,Females,35-39,220,28.3,,,,,35.0
Actual,Melanoma of the skin,2014,Females,40-44,380,45.2,,,,,40.0
Actual,Melanoma of the skin,2014,Females,45-49,436,55.8,,,,,45.0
Actual,Melanoma of the skin,2014,Females,50-54,535,67.7,,,,,50.0
Actual,Melanoma of the skin,2014,Females,55-59,500,69.5,,,,,55.0
Actual,Melanoma of the skin,2014,Females,60-64,559,87.2,,,,,60.0
Actual,Melanoma of the skin,2014,Females,65-69,659,117.1,,,,,65.0
Actual,Melanoma of the skin,2014,Females,70-74,521,125.3,,,,,70.0
Actual,Melanoma of the skin,2014,Females,75-79,456,141.6,,,,,75.0
Actual,Melanoma of the skin,2014,Females,80-84,374,149.2,,,,,80.0
Actual,Melanoma of the skin,2014,Females,85-89,278,154.6,,,,,85.0
Actual,Melanoma of the skin,2014,Females,90+,184,166.5,,,,,90.0
Actual,Melanoma of the skin,2014,Females,All ages combined,5486,46.5,41.4,48.2,32.7,29.6,
Actual,Melanoma of the skin,2015,Females,00-04,0,0.0,,,,,0.0
Actual,Melanoma of the skin,2015,Females,05-09,1,0.1,,,,,5.0
Actual,Melanoma of the skin,2015,Females,10-14,1,0.1,,,,,10.0
Actual,Melanoma of the skin,2015,Females,15-19,13,1.8,,,,,15.0
Actual,Melanoma of the skin,2015,Females,20-24,57,7.0,,,,,20.0
Actual,Melanoma of the skin,2015,Females,25-29,145,16.3,,,,,25.0
Actual,Melanoma of the skin,2015,Females,30-34,194,22.1,,,,,30.0
Actual,Melanoma of the skin,2015,Females,35-39,231,29.3,,,,,35.0
Actual,Melanoma of the skin,2015,Females,40-44,359,42.9,,,,,40.0
Actual,Melanoma of the skin,2015,Females,45-49,420,52.9,,,,,45.0
Actual,Melanoma of the skin,2015,Females,50-54,524,66.3,,,,,50.0
Actual,Melanoma of the skin,2015,Females,55-59,530,72.1,,,,,55.0
Actual,Melanoma of the skin,2015,Females,60-64,602,92.1,,,,,60.0
Actual,Melanoma of the skin,2015,Females,65-69,699,119.9,,,,,65.0
Actual,Melanoma of the skin,2015,Females,70-74,546,125.8,,,,,70.0
Actual,Melanoma of the skin,2015,Females,75-79,516,155.2,,,,,75.0
Actual,Melanoma of the skin,2015,Females,80-84,387,154.6,,,,,80.0
Actual,Melanoma of the skin,2015,Females,85-89,315,173.5,,,,,85.0
Actual,Melanoma of the skin,2015,Females,90+,171,148.0,,,,,90.0
Actual,Melanoma of the skin,2015,Females,All ages combined,5711,47.6,42.2,49.3,33.2,30.0,
Actual,Melanoma of the skin,2016,Females,00-04,2,0.3,,,,,0.0
Actual,Melanoma of the skin,2016,Females,05-09,0,0.0,,,,,5.0
Actual,Melanoma of the skin,2016,Females,10-14,1,0.1,,,,,10.0
Actual,Melanoma of the skin,2016,Females,15-19,22,3.1,,,,,15.0
Actual,Melanoma of the skin,2016,Females,20-24,59,7.1,,,,,20.0
Actual,Melanoma of the skin,2016,Females,25-29,151,16.7,,,,,25.0
